surface,x1_mu_MnOH2_eV,y1_mu_H2O_eV,x2_mu_MnOH2_eV,y2_mu_H2O_eV,region_a,region_b
011,-3.075,-0.025,-3.025,-0.025,R050,R048
011,-3.025,-0.025,-2.975,-0.025,R050,R048
011,-2.975,-0.025,-2.925,-0.025,R050,R048
011,-2.925,-0.025,-2.875,-0.025,R050,R048
011,-2.875,-0.025,-2.825,-0.025,R050,R048
011,-2.825,-0.025,-2.775,-0.025,R050,R048
011,-2.775,-0.025,-2.725,-0.025,R050,R048
011,-2.725,-0.025,-2.675,-0.025,R050,R048
011,-2.675,-0.025,-2.625,-0.025,R050,R048
011,-2.625,-0.025,-2.575,-0.025,R050,R048
011,-2.575,-0.025,-2.525,-0.025,R050,R048
011,-2.525,-0.025,-2.475,-0.025,R050,R048
011,-2.475,-0.025,-2.425,-0.025,R050,R048
011,-2.425,-0.025,-2.375,-0.025,R050,R048
011,-2.375,-0.025,-2.325,-0.025,R050,R048
011,-2.325,-0.025,-2.275,-0.025,R050,R048
011,-2.275,-0.025,-2.225,-0.025,R050,R048
011,-2.225,-0.025,-2.175,-0.025,R050,R048
011,-2.175,-0.025,-2.125,-0.025,R050,R048
011,-2.125,-0.025,-2.075,-0.025,R050,R048
011,-2.075,-0.025,-2.025,-0.025,R050,R048
011,-2.025,-0.025,-1.975,-0.025,R050,R048
011,-1.975,-0.025,-1.925,-0.025,R050,R048
011,-1.925,-0.025,-1.875,-0.025,R050,R048
011,-1.875,-0.025,-1.825,-0.025,R050,R048
011,-1.825,-0.025,-1.775,-0.025,R050,R048
011,-1.775,-0.025,-1.725,-0.025,R050,R048
011,-1.725,-0.025,-1.675,-0.025,R050,R048
011,-1.675,-0.025,-1.625,-0.025,R050,R048
011,-1.625,-0.025,-1.575,-0.025,R050,R048
011,-1.575,-0.025,-1.525,-0.025,R050,R048
011,-1.525,-0.025,-1.475,-0.025,R051,R049
011,-1.475,-0.025,-1.425,-0.025,R051,R049
011,-1.425,-0.025,-1.375,-0.025,R051,R049
011,-1.375,-0.025,-1.325,-0.025,R051,R049
011,-1.325,-0.025,-1.275,-0.025,R051,R049
011,-1.275,-0.025,-1.225,-0.025,R051,R049
011,-1.225,-0.025,-1.175,-0.025,R051,R049
011,-1.125,-0.025,-1.075,-0.025,R047,R049
011,-0.825,-0.025,-0.775,-0.025,R033,R052
011,-0.625,-0.025,-0.575,-0.025,R032,R031
011,-0.575,-0.025,-0.525,-0.025,R032,R031
011,-0.525,-0.025,-0.475,-0.025,R004,R031
011,-0.425,-0.025,-0.375,-0.025,R002,R004
011,-0.375,-0.025,-0.325,-0.025,R002,R001
011,-0.325,-0.025,-0.275,-0.025,R002,R001
011,-0.275,-0.025,-0.225,-0.025,R002,R001
011,-0.225,-0.025,-0.175,-0.025,R002,R001
011,-0.175,-0.025,-0.125,-0.025,R002,R001
